Entries,Class,,,,,,,,,,,,,,,,,,,,
sadik bir trendyol müsterisi olarak insanlari aptal yerine koymalari sebebiyle kendilerini cimere sikayet edecegim fiyatlari önce yükseltip sonra düsürüyormus gibi yapmanin hukuki bir yaptirimi vardir elbet cimer sikayetleri ilgili kurum ya da bakanliklara yönlendiriyor zaten buralarda aglayacaginiza siz de birkaç dakikanizi ayirip bir sikayet dilekçesi olusturabilirsiniz edit trendyolun müsteriyi yaniltmaya yönelik fiyat indirim çakalligini gerekli yerlere sikayet ettim bir sonuç çikarsa editlerim buralari ,2,,,,,,,,,,,,,,,,,,,,
zaman zaman alisveris yaptigim site ben genel olarak kargo ücretinden sikayetçiyim 500 liralik ürün de alsam kargo ücreti istiyor ama bence kargo ücretsiz olmali ürünü baska sitelerde daha uyguna bulursam trendyolu tercih etmiyorum ayrica cumartesi gün 4gün önce kozmonot tulumlarin fiyatlarina baktim 229 liraydi biraz daha inceleyeyim belki daha uyguna bulurum dedim almadim bugün ayni tulum 250 lira ve güya indirim var n11 ve hepsiburadada tulum 229 lira bu arada ,2,,,,,,,,,,,,,,,,,,,,
ne kadar kötülerseniz kötüleyin bu indirimlere inanan insanlarin sayisi hiç az degil bugün ögretmenler odasina girdigimde bütün bayan ögretmenler kafalarini telefona sokmuslar indirim var mutlaka almaliyim diye sayikliyorlardi müstehaktir bindirimi indirim zanneden akilsiz kisilere ,2,,,,,,,,,,,,,,,,,,,,
bu reklamlar çikmaya basladigimdan beri birkaç ürün belirledim ve fiyatinin nasil degisecegini takip ettim indirim yapilan ürün sayisi 0 bildirim yapilan ürün sayisi 5 ,2,,,,,,,,,,,,,,,,,,,,
samsung 49nu7100 model televizyon büyük indirime kadar 3749 tlye satiliyordu bir saat önce falan indirimle birlikte fiyat 3899 tl oldu yarim saat sonra eski fiyati çizmeden sadece hazirdaki fiyati göstererek 3695 tlye satmaya basladilar ve an itibariyle fiyat tekrar artti birkaç dakika içinde bi daha düstü yani diyorum ki bugün buradan alisveris yapmak çok saçma çünkü ne yaptiklarinin farkinda degiller gibi duruyor ,2,,,,,,,,,,,,,,,,,,,,
efsane günleri bekle diyordu bekledim istedigim ürünü almak için lakin fiyati artmisti efsane günler derken olayi yanlis anladiklarini düsündügüm yöneticilere ait sitedir ,2,,,,,,,,,,,,,,,,,,,,
bu sitenin adam gibi bir operasyon ekibine ihtiyaç var yetkililer görüyorsa tekliflerine açigim ,2,,,,,,,,,,,,,,,,,,,,
sözlügü mobilden kullanirken istemsiz olarak sürekli reklamina tikladigim firma nasil bir ayar yapildiysa ekrani kaydirirken reklam açiliyor ,2,,,,,,,,,,,,,,,,,,,,
bu sirkette çalisan gençler oldukça sevisken sirket bir ara tren olmus gidiyordu içerde öyle bir seks dalgasi ben de az ekmeklerini yemedim anlasilan içerisi baymis biraz da disariya hallenelim demisler baska açiklamasi yok bu sahte indirimlerin ,2,,,,,,,,,,,,,,,,,,,,
2 gün önce 59 tl fiyat ile belki alirim diye favorilerime ekledigim mango çanta bugün black friday haftasi nedeniyle büyük indirime girip 99 tl olmustur tesekkürler trendyol ,2,,,,,,,,,,,,,,,,,,,,
birkaç üründe göstermelik indirim hariç pek bir cazibesi olmayan sitedir saticilar için kötü bir mecra sebebi ise site üyelerinin yüzde 70i kadin ve her ürünün farkli ebat ve renklerinden alip deneyip deneyip iade yollamaktadirlar müthis bir is gücü harcanmakta kargo ücreti vs derken saticida mecburen 3 kurusluk mali 5 liradan sergilemektedir ,2,,,,,,,,,,,,,,,,,,,,
gördügüm tek indirim harley davidson botlarda 420 liralik botu 289a inmisler hos uygulama cortladigi için ayni numaradan 2 ayakkabi almisim ve kredi kartimdan çekilmis düzeltmek için kimseye de ulasamiyorum ,2,,,,,,,,,,,,,,,,,,,,
sattigi ayakkabiyi göndermeyen temin edemiyoruz bahanesi üretip 2 gün sonra ayakkabiyi 2 kat fiyatla tekrar siteye koyan ne yaptigini bilmez firma itiraz edildiginde 20 liralik hediye çeki tanimlamasi itirazlari sürdürdügümüzde hediye çekini 40 liraya çikartarak durumu kurtarmaya çalisiyorlar ,2,,,,,,,,,,,,,,,,,,,,
burada yazan diger yazarlara katilmami saglayan bir kaç ürün disinda göstermelik indirim yapan site bir süredir takip ettigim ürünleri almak için girdigimde bir indirim olmadigini gördüm sadece sepet indiriminden faydalanmis oldum ama ürünler indirimli gibi gösteriliyor su an ,2,,,,,,,,,,,,,,,,,,,,
bekledigim ürünlerde bindirdikleri fiyat üzerinden %20 veya %10 indirim yapan nerede kötü satilmayan pazar mali varsa onlarda sepetin yarisi kampanyasi yapan hayal kirikligi firma ,2,,,,,,,,,,,,,,,,,,,,
bugün yaptigi kampanya majör durumlarin bir türlü türk firmalari tarafindan yönetilememesi yüzünden siçmis firma maalesef sadece stres testi yapip canliya çikmakla sorun çözülmüyor ama en iyi arkadaslarimdan biri tatli mi tatli sermin orada çalistigi için çok elestirmeyecegim ,2,,,,,,,,,,,,,,,,,,,,
ürünleri önce trendyoldan sonra da kendi sitesinden fiyat karsilastirmasi yapin daha ucuza bulabilirsiniz garp kafasiyla efsane cuma yaptik sark kafasiyla indirim yapmayi unuttuk ,2,,,,,,,,,,,,,,,,,,,,
almak istedigim parfümü 400tlye indirmisler sagolsunlar ama ben zaten farkli yerden 375tlye alabiliyorum ,2,,,,,,,,,,,,,,,,,,,,
youtube reklami kulagimi deldigi icin ucuz olsa da alisveris yapmayacagim sitedir ,2,,,,,,,,,,,,,,,,,,,,
izledikleri algi politikasini https://ereklam.gtb.gov.tr/ portali üzerinden sikayet ettim belki bir sonuç alinabilir ,2,,,,,,,,,,,,,,,,,,,,
gerek sosyal medyada gerek cimer veya tüketici haklari gibi yerlere kendileri sikayet edilmelidir birsey çikmayacaktir tabi ki ,2,,,,,,,,,,,,,,,,,,,,
yine de bir sonraki hamleleri böyle kör göze parmak sokmak olmaz ucuz isler pesinde kosan firma böyle yaparak ara ara kullandigim siteden sogutuyorlar ,2,,,,,,,,,,,,,,,,,,,,
kendi karizmasini çok çizdi aliexpress gelince bayagi ugrasmasi gerekecek imaj için ben olsam tüm yönetimi kovardim ,2,,,,,,,,,,,,,,,,,,,,
halki salak yerine koyan birçok olusumdan bir tanesi ama asil kizilmasi gereken bunlara bu cesareti veren ilgili bakanliklardir uzak durun arkadaslar ,2,,,,,,,,,,,,,,,,,,,,
toptan alip internetten satis yapan sitelerde iki katina tekrar bulabileceginiz ürünler aldin aldin kisaca ,2,,,,,,,,,,,,,,,,,,,,
6/4/2018 tarihinde verdigim siparisi hala kargolamayan alisveris sitesi bir daha alisveris yapar miyim asla ,1,,,,,,,,,,,,,,,,,,,,
ilk alisverisimde bana yanlis ürün gönderilmis.müsteri hizmetlerini aradim tekrar iade edecegim buraya kadar normal Ancak anormal olan su bana atilan mailde siparis ettigim ayakkabinin tükendigini söylediler Ancak ayakkabi hala internet sitesinde duruyor üstelik 38 numara yani siparis ettigim bana gönderilen ise ayakkabinin ayni numarali farkli bir modeli Burdan anladigim su ellerinde ürün olmadigi halde bilerek farkli ürün yolluyorlar ki müsteri göndermeye üsenirse elinde kalsin diye Bu memleketteki hiç temiz insan kalmadi mi bu kadarcik ufak ayak oyunlarina mi düstünüz utanmazlar ,1,,,,,,,,,,,,,,,,,,,,
Dün trendyolun tedarikçilerinden biriyle konustum Trendyola 30 liraya verdigimiz gözlügü sahte siteye 750 liradan 500 liraya düsmüs gibi yansitip satiyor dedi ,1,,,,,,,,,,,,,,,,,,,,
kaç tllik alisveris yaparsaniz yapin elite üye degilseniz kargo ücreti ödüyorsunuz bunlar yolun basindayken memnundum ancak su an maltepe pazari esnafindan farklarinin kalmadigini düsünüyorum butikler lacoste vs nedense genel olarak güven vermiyor ürünler geldigi zaman emin olamiyorum bir de taksit olayina vade farki koyuyorlar bundan da kaçis yok bu devirde vade farki mi kaldi derler adama kisacasi kendisini bozmus alisveris sitesidir özetle eksileri kargo ücreti taksite vade farki orijinal ürün tereddüdü bunlardan alisveris yapacagima boyner güvencesiyle boynerin sitesinden ya da morhipodan alisveris yaparim en azindan saydigim eksilerin hiç birisi mevcut degil ,1,,,,,,,,,,,,,,,,,,,,
sayi saymayi bilmeyen bir eticaret sitesi 3 al 2 ode kargo bedava butiginden 3 adet rexona stick deodorant almistim ürünler icin 24 tl gibi bir odeme yaptim ancak gelen ürünleri begenmedigimden rexona v8 yerine quantum dry alayim dedim de o nasil koku abi ya açtigim disindaki ikisini iade ettim kartima 24 tlden iade edilen tutar 3 tl bunu biri bana aciklayabilir mi beni mi salak saniyorsunuz yoksa baska bi dalga mi var mumkun mertebe uzak durulacaklar listeme gittigidiyorun ardindan 2 siradan giris yapti trendyol tesekkurler ,1,,,,,,,,,,,,,,,,,,,,
uzun süre alisveris yapmayan üyelerine hediye çeki gönderip tekrar kazanmaya çalisiyorlar fakat kisilerin o çekle yaptiklari alisverislerinde sifir destek sifir müsteri memnuniyeti yaklasimlariyla neden trendyoldan vazgeçtiklerini hatirlatmis oluyorlar aman hediye çeki geldi kullanayim demeye hiç gerek yok ,1,,,,,,,,,,,,,,,,,,,,
rezil bir sistem gerçekten muhattap bulamiyorsunuz firma ürünü iade etti ama trendyol hiçbirsey yapamiyor bu konuda vasifsiz komisyoncu sirket modern dolandirici tam bir rezillik problem yasarsaniz muhattabiniz biz degiliz diyorlar acik acik ses kayitlarini istedim mail adresime konusmalari degisti hemen kendileri de farkinda rezilliklerinin ,1,,,,,,,,,,,,,,,,,,,,
oha diyorum geçen hafta 2 ürün almistim burdan birisi terlik digeri cüzdan cüzdan butiginde kargo bedava vardi ürünü kargo ödemeden yolladilar ürünler geldi ve cüzdani yanlis renk yollamislar degisim istedim degisim yok malesef dediler iyi iade edeyim o zaman dedim ve iade ettim iade bedelinden kargo tutari kadar kesip yatirdilar bu yaptiklari zaten yanlis da ürünü keyfi olarak iade etmedim ki sizin hataniz nedeniyle yanlis yollaginiz ürünü iade ettim çöp almayin aldirmayin burdan ,1,,,,,,,,,,,,,,,,,,,,
asla alisveris yapilmamasi gereken internet sitesi sepette yarisi bedava kampanyasindan aldiginiz ürünleri alirken %50 indirimli olarak ücret ödüyorsunuz ama ürünleri iade ederseniz ödediginiz rakamin üçte biri hesabiniza iade ediliyor çünkü indirimli butiklerde iade prosedürleri böyleymis üç kurus için insani delirttiniz ya prosedür dediginiz saçmaligi her yerde anlatmazsam bende ,1,,,,,,,,,,,,,,,,,,,,
bir ürün iadesini haftalar geçmesine ragmen yapmayan ürünün depolarina ulastigini teyit etmeme bir yanlislik olmus olabilir canim diyerek kayit açmalarina ragmen ölü taklidi yapan sorumsuz site çok gerekmedikçe uzak durun daha eline geçen iadenin kaydini tutamiyor ayiptir ,1,,,,,,,,,,,,,,,,,,,,
buradan bir alisveris yaptigimda satici kafasina göre ki sebebi ürünü farkinda olmadan ucuza satiyor olmasi iptal edebiliyor mu bununla ilgili prosedür nasil bilgisi olan biri yazarsa ben de burayi editlerim cuma günü kasa+psu aldim bugün iptal edilmis iyi de kardesim arada dolar 7 lirayi geçti ben napicam simdi satici ürünü pahaliya satabilecegi için ben niye magdur oluyorum ,1,,,,,,,,,,,,,,,,,,,,
alt limitsiz olarak verdikleri hediye çekleri bir çok üründe geçerli degil aldigim hh marka montu 15 gün gönderemeyip sonradan bedenin temin edilemedigini söyleyerek siparisi iptal ettiler telafi olarak 1 adet ücretsiz kargo verdiler ayni ürünü 1 ay sonra baska bir kampanyada yine satiyorlardi tabi ki daha yüksek bir fiyata taksit seçeneklerinde de neredeyse tüm alternanatiflerde ciddi vade farki uygulaniyor ,1,,,,,,,,,,,,,,,,,,,,
az önce sponsorlu reklamlarda gördüm altinlarda taksit firsati trendyolda yaziyordu merak ettim takladim tiklamaz olsaydim 373 lira olan bkz çeyrek altin onlarda 501 tl bu nasil bir insafsizlik lan 501 liralik çeyrek altini ,1,,,,,,,,,,,,,,,,,,,,
sik alisveris yapan müsterilerine verdikleri trendyol elite ayricaliginda sürekli haber vermeden kesintilere giden güvenilmemesi gereken alisveris sitesi 2018 yili mart ayi itibariyle 6 aylik 1000 tllik alisverisle elite üye olurken kargolara herhangi bir ücret ödemiyordunuz 2018 agustosu itibariyle 1000 tllik alisveris limiti 3 aya çekilirken kargo da 20 tl ve üzeri için bedava olarak uygulaniyor sürekli müsteri aleyhine olacak sekilde kural degistiren ve müsteri memnuniyetine zerre önem vermeyen bir sirket ucuza birseyler gördüyseniz bilin ki teslimat iptal veya iade yada benzeri durumlarda sizi ugrastiracaklar ps uzun süredir yurtdisinda yasayan bir elite üye ,1,,,,,,,,,,,,,,,,,,,,
sahte xbox ürünleri satan web sitesi zaten trendyol un ne isi var konsol aksesuarlariyla anlamadim ayrica kutusunu açtiniz diye geri de almiyor komik ,1,,,,,,,,,,,,,,,,,,,,
instagram ve youtube fenomenlerinin tümüyle ama tümüyle yaptigi reklam çalismalarindan gina gelmis olan alisveris sitesi baksan sözde hepsi trendyol kiyafetlerini giyiyor kah yüzerken kah uyurken yemeyin bizi pazar malindan kalitesiz ürünlerini sattirmak için burcu esmersoydan 10000 bin abonesi olan x youtube kisisine reklam vermisler ,1,,,,,,,,,,,,,,,,,,,,
saka gibi bir fiyat politikasi var sisirme fiyatlara kiytirik indirimler uygulayarak yine de size kazik atiyor resmen örnek veriyorum prima premium care 4 numara bez 168li paket su an trendyol da 170 tl den 135 tl ye düsmüs gibi gösteriliyor fakat ayni paket e-bebek sitesinde 130 tl den 120 tl ye düsmüs durumda sayin trendyol çok afedersiniz bu nasil bi kaziklamaktir ,1,,,,,,,,,,,,,,,,,,,,
orospu çocuklari böyle yarraktan bir site görmedim hayatimda ,1,,,,,,,,,,,,,,,,,,,,
bugünlerde çok kötü reklamlar hazirlayan firma ,1,,,,,,,,,,,,,,,,,,,,
terligin tekini yollayarak kendini asmis firmadir aferin onlara ,1,,,,,,,,,,,,,,,,,,,,
bu butikte kampanyalar geçerli degildir yani diyor ki sana 100 de 30 indirim çeki verdik ama nerede sikko sakko satamadigimiz ürün var yalnizca onlari alabilirsin ha indirim her kategoride geçerlidir hadi yine iyisin kopek çeken bir alisveris sitesi neye niyet etsem geçerli degil neye ihtiyacim olsa geçerli degil ulan dalyaraklar ne diye verdiniz bu çeki ,1,,,,,,,,,,,,,,,,,,,,
siparisleri çok kisa sürede ulastiran bir alisveris sitesidir fakat bugün kredi kartimla alisveris yaparken 3d güvenlik sifresinin cep telefonuma gönderilmedigini farkettim müsteri hizmetlerine durumu anlattim kendilerinin güvenlik sertifikasi oldugu için 3dye ihtiyaç duymadiklarini söylediler kartim bi baskasinin eline geçerse nasil olacak dedim bankaniz sizi arar bilgi verir siz de bizi arasiniz dediler gerçekten bu dudak uçuklatan cevap için kendilerine çok tesekkür ettim ve telefonu kapadim bi 3d birakacaksiniz yani zor degil bütün sitelerde var acil düzeltmeleri gereken bir güvenlik açigi olan firma ,1,,,,,,,,,,,,,,,,,,,,
ankaradaki evime istedigim kargoyu hayir yeaa istanbulda kullan sen bunlari diyerek istanbuldaki adresime yollamislar yurtiçi kargoyu aradigimda da trendyolun arada bunu yaptigini söylediler nasil böyle bir hata yapabiliyorlar anlayamiyorum sadece bir isiniz vardi ey trendyol ulan deli dana gibi ankara içinde kargo arayip duruyorum iki gündür takip numarasindan bakip durdum sürekli teslim alan kisi olarak kendi adimi soyadimi görmekten midem kalkti hiç aklima gelmemisti yanlis sehre gidecegi bunu da yasamadim demem ,1,,,,,,,,,,,,,,,,,,,,
her gün baska bir rezalet basligi açildigi için baslik açmak yerine ilgili basliga yazmak istedim 18 eylül 2018de trendyoldan her sey 29 tl butiginin altindan 5 parça esya almistim 19 eylül günü yani dün bu parçalardan birisi kargoyla tarafima geldi bir problem yoktu bu sabah kontrol ettigimdeyse diger 4 parçanin bana iade edildigini gördüm arayip sordugumda da önce ürünlerin tedarik edilemedigini ürünler tedarik edilemiyorsa neden tükenmis olarak gözükmedigini sordugumda da sistemsel bir hata sonucu yanlis fiyatlandirildigini söylediler siparisini verdigim parasini ödedigim sattiklari ürünleri bana benim onayim olmadan iade ediyorlar karsiliginda da 20 liralik kupon veriyorlar sistemsel hata diyorlar yanlis fiyatlandirilmis diyorlar ama butigin headerina her sey 29 tl yazabiliyorlar tasarimlari da sistem yapiyor herhalde yorumsuz paylasiyorum sizin de böyle bir sey olmus diye bilginiz olsun ,1,,,,,,,,,,,,,,,,,,,,
buradan bir ürün alip iade ederseniz iade miktarini takip edin mutlaka çakal firma kargo bedelini vermiyor veya kargo bedava almissaniz bile kargo parasi kadar kesinti yapip iade ediyor kesinlikle alisveris yapmayin burdan uyariyorum ,1,,,,,,,,,,,,,,,,,,,,
bir siparis olusmasi için en az kargo ücreti kadar ödeme yapmaniz gerekmektedir gibi saçma bir gerekçeyle dönüs yaptilar trendyol bitmis ,1,,,,,,,,,,,,,,,,,,,,
iki ürün alip birini iade ederseniz bir miktar paraniz iç edilir bilin bakalim ne kadar diger ürünü de iade ederiz çakal seni daha da burdan çöp alani siksinler sen sen sen heppiz ,1,,,,,,,,,,,,,,,,,,,,
ayda en az 2 kere alisveris yapiyorum buradan son 2 siparisimde de yanlis ürün gönderildi iade etmek için sürekli kargo firmasina gitmem gerekti son siparisimi bugün iade edecegim. resmen parami bir süre kullanip yanlis ürün gönderiyorlar iade edincede 15 günde anca para hesaba yatiyor yine zararda olan ben oluyorum çünkü o parayi o süre zarfinda kullanamiyorum bir daha siparis verir miyim açikcasi hiç sanmiyorum ,1,,,,,,,,,,,,,,,,,,,,
nedense hiçbir sorun yasamadigim online alisveris sitesi aldigim fakat begenmeyerek iade ettigim ürünlerin hepsini sorgusuz sualsiz geri aldilar böyle seylere pek alisik degiliz not trendyoldan para almadim ,1,,,,,,,,,,,,,,,,,,,,
iade ettigim üründen kestikleri 3 liranin yaklasik 20 kati masraf ederek tüketici hakem heyetine basvurdum gerekirse bi o kadar daha harcarim ama bana isterseniz yasal haklarinizi kullanabilirsiniz demeyecekti 3 lirayi yar etmeyecem size ,1,,,,,,,,,,,,,,,,,,,,
kredi kartina kol gibi vade farki koyan firsatçi sirket ama bunu çarpma islemi yapinca anliyorsun açiklama falan yok yani ,1,,,,,,,,,,,,,,,,,,,,
müsterilerine eger son 3 ayda 1000tlyi geçerseniz sizi elite yapiyoruz kargo parasi almiyoruz diye bir kiyak yapan ama matematiksel olarak elite olmama ragmen bana 15 gün bekle cnm ya diyen alisveris sitesi neden 15 gün bekletiliyorum acaba ve sormasi ayip degil de o 3 aylik süre limitinden bu 15 günü düsüyor musun trendyol siz bu kadar küçük hesaplarin pesindeyken ben prenses kalamam ,1,,,,,,,,,,,,,,,,,,,,
parfüm konusunda güvenilmez bir alisveris sitesidir raf ömrü dolmus ürünleri indirimli sunarak satmakta ve eger ürünün bozuk oldugunu düsünüp geri gönderirseniz de ürünü inceleme için zaten bozuk gönderen tedarikçi firmaya geri göndermektedir analiz için gönderilen parfümün sadece orijinal oldugu bilgisi verilerek de geri gönderilmektedir ayrica son dönemlerde fiyatlar konusunda çakallik yapmaktalar satin alinan ürün tedarik edilemiyor diye iptal edilip ayni gün daha yüksek fiyatla sunulmaktadir ,1,,,,,,,,,,,,,,,,,,,,
buradan aldigim herseyi çesitli sorunlardan dolayi geri gönderdim bir tane düzgün ürün göndermezler ya defosu çikar ya da baska bir sorun ile gelir ,1,,,,,,,,,,,,,,,,,,,,
